date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,cloud_cover,visibility,wind_speed_10m,wind_direction_10m,uv_index,uv_index_clear_sky,is_day,location,key
2024-08-13 14:00:00+00:00,30.5975,65.0,23.269037,34.76302,1.0,0.0,0.0,0.0,0.0,0.0,25000.0,10.163227,247.06787,1.6,1.6,1.0,Dallas,Dallas 2024-08-13 14:00:00+00:00
2024-08-13 14:00:00+00:00,28.4305,86.0,25.860256,35.059406,1.0,0.0,0.0,0.0,0.0,30.0,16000.0,4.6800003,247.3801,1.75,1.75,1.0,Houston,Houston 2024-08-13 14:00:00+00:00
2024-08-13 14:00:00+00:00,21.6135,71.0,16.12943,22.41303,0.0,0.0,0.0,0.0,0.0,2.0,23100.0,10.464797,319.18503,3.45,3.85,1.0,New York,New York 2024-08-13 14:00:00+00:00
2024-08-13 14:00:00+00:00,17.936499,93.0,16.787708,20.041164,0.0,0.0,0.0,0.0,0.0,88.0,12300.0,1.9386592,201.80147,0.15,0.15,1.0,Los Angeles,Los Angeles 2024-08-13 14:00:00+00:00
2024-08-13 14:00:00+00:00,18.667,96.0,18.015915,20.88492,0.0,0.0,0.0,0.0,0.0,100.0,12200.0,4.829907,333.43503,0.15,0.15,1.0,San Diego,San Diego 2024-08-13 14:00:00+00:00
2024-08-13 14:00:00+00:00,27.825998,77.0,23.42217,31.8251,0.0,0.0,0.0,0.0,0.0,11.0,18400.0,11.966953,186.91113,1.45,1.45,1.0,San Antonio,San Antonio 2024-08-13 14:00:00+00:00
2024-08-13 14:00:00+00:00,10.924,92.0,9.674703,10.331374,0.0,0.0,0.0,0.0,0.0,0.0,13400.0,3.5455887,156.0375,0.05,0.05,1.0,San Jose,San Jose 2024-08-13 14:00:00+00:00
2024-08-13 14:00:00+00:00,22.23,58.0,13.573548,22.634361,0.0,0.0,0.0,0.0,0.0,0.0,31700.0,5.0911684,278.13,2.4,2.4,1.0,Chicago,Chicago 2024-08-13 14:00:00+00:00
2024-08-13 15:00:00+00:00,25.23,46.0,12.788528,26.435019,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.35999998,360.0,3.95,3.95,1.0,Chicago,Chicago 2024-08-13 15:00:00+00:00
2024-08-13 15:00:00+00:00,26.987,76.0,22.395012,31.115788,26.0,0.0,0.0,0.0,0.0,100.0,20200.0,6.9527545,68.74943,1.45,1.65,1.0,Phoenix,Phoenix 2024-08-13 15:00:00+00:00
2024-08-13 15:00:00+00:00,22.998,67.0,16.541622,25.3338,0.0,0.0,0.0,0.0,0.0,2.0,26600.0,7.145796,319.0857,4.5,5.05,1.0,Philadelphia,Philadelphia 2024-08-13 15:00:00+00:00
2024-08-13 15:00:00+00:00,32.8475,55.0,22.618536,36.623043,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,10.1887,237.99466,3.3,3.3,1.0,Dallas,Dallas 2024-08-13 15:00:00+00:00
2024-08-13 15:00:00+00:00,13.524,80.0,10.140214,12.84351,0.0,0.0,0.0,0.0,0.0,1.0,17900.0,5.0528407,175.91446,0.8,0.8,1.0,San Jose,San Jose 2024-08-13 15:00:00+00:00
2024-08-13 15:00:00+00:00,19.367,92.0,18.033478,22.014048,0.0,0.0,0.0,0.0,0.0,100.0,12600.0,1.9386592,338.19852,1.15,1.15,1.0,San Diego,San Diego 2024-08-13 15:00:00+00:00
2024-08-13 15:00:00+00:00,29.976,66.0,22.93224,33.34495,0.0,0.0,0.0,0.0,0.0,13.0,24300.0,14.264361,190.17545,3.25,3.25,1.0,San Antonio,San Antonio 2024-08-13 15:00:00+00:00
2024-08-13 15:00:00+00:00,29.5805,79.0,25.551071,35.997128,0.0,0.0,0.0,0.0,0.0,17.0,19400.0,4.68,270.0,3.55,3.55,1.0,Houston,Houston 2024-08-13 15:00:00+00:00
2024-08-13 15:00:00+00:00,23.463501,63.0,16.016758,25.06664,0.0,0.0,0.0,0.0,0.0,27.0,27300.0,10.464797,310.81497,5.05,5.35,1.0,New York,New York 2024-08-13 15:00:00+00:00
2024-08-13 15:00:00+00:00,18.8865,89.0,17.033308,21.062511,0.0,0.0,0.0,0.0,0.0,66.0,13500.0,2.16,270.0,1.05,1.05,1.0,Los Angeles,Los Angeles 2024-08-13 15:00:00+00:00
2024-08-13 16:00:00+00:00,31.925999,55.0,21.763992,35.43823,0.0,0.0,0.0,0.0,0.0,14.0,31600.0,13.493999,189.21095,5.2,5.2,1.0,San Antonio,San Antonio 2024-08-13 16:00:00+00:00
2024-08-13 16:00:00+00:00,26.13,45.0,13.269339,27.231617,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,7.928178,92.60251,5.35,5.35,1.0,Chicago,Chicago 2024-08-13 16:00:00+00:00
2024-08-13 16:00:00+00:00,24.563501,57.0,15.484972,25.295467,0.0,0.0,0.0,0.0,0.0,37.0,31400.0,13.397612,300.69965,6.35,6.5,1.0,New York,New York 2024-08-13 16:00:00+00:00
2024-08-13 16:00:00+00:00,24.098,60.0,15.850586,26.584297,0.0,0.0,0.0,0.0,0.0,20.0,31300.0,8.587338,303.02386,5.5,6.2,1.0,Philadelphia,Philadelphia 2024-08-13 16:00:00+00:00
2024-08-13 16:00:00+00:00,34.9475,45.0,21.251888,38.668705,0.0,0.0,0.0,0.0,0.0,0.0,40600.0,10.587917,197.81898,5.1,5.1,1.0,Dallas,Dallas 2024-08-13 16:00:00+00:00
2024-08-13 16:00:00+00:00,30.6805,73.0,25.284496,37.84969,1.0,0.0,0.0,0.0,0.0,5.0,23100.0,3.8773184,338.19852,5.45,5.45,1.0,Houston,Houston 2024-08-13 16:00:00+00:00
2024-08-13 16:00:00+00:00,20.936499,79.0,17.156767,23.033604,0.0,0.0,0.0,0.0,0.0,25.0,17200.0,3.0547013,224.9999,2.65,2.65,1.0,Los Angeles,Los Angeles 2024-08-13 16:00:00+00:00
2024-08-13 16:00:00+00:00,16.024,69.0,10.337863,15.85438,0.0,0.0,0.0,0.0,0.0,3.0,23400.0,1.9386592,158.19853,2.2,2.2,1.0,San Jose,San Jose 2024-08-13 16:00:00+00:00
2024-08-13 16:00:00+00:00,20.967001,85.0,18.348822,23.62913,0.0,0.0,0.0,0.0,0.0,92.0,15000.0,2.8116899,230.19447,2.75,2.75,1.0,San Diego,San Diego 2024-08-13 16:00:00+00:00
2024-08-13 16:00:00+00:00,29.587,62.0,21.537386,33.16492,24.0,0.0,0.0,0.0,0.0,75.0,27200.0,7.42159,75.96373,3.0,3.45,1.0,Phoenix,Phoenix 2024-08-13 16:00:00+00:00
2024-08-13 17:00:00+00:00,23.217001,75.0,18.539536,25.520823,0.0,0.0,0.0,0.0,0.0,42.0,19000.0,6.4096174,231.84273,4.65,4.65,1.0,San Diego,San Diego 2024-08-13 17:00:00+00:00
2024-08-13 17:00:00+00:00,25.498,52.0,14.922886,27.292873,0.0,0.0,0.0,0.0,0.0,25.0,37000.0,10.495713,292.16638,5.7,6.85,1.0,Philadelphia,Philadelphia 2024-08-13 17:00:00+00:00
2024-08-13 17:00:00+00:00,26.43,44.0,13.196423,27.430119,0.0,0.0,0.0,0.0,0.0,0.0,43300.0,11.928989,95.19434,6.45,6.45,1.0,Chicago,Chicago 2024-08-13 17:00:00+00:00
2024-08-13 17:00:00+00:00,36.2975,40.0,20.547504,40.133125,0.0,0.0,0.0,0.0,0.0,0.0,45900.0,12.682018,173.4803,6.65,6.65,1.0,Dallas,Dallas 2024-08-13 17:00:00+00:00
2024-08-13 17:00:00+00:00,32.086998,50.0,20.360498,36.093864,21.0,0.0,0.0,0.0,0.0,30.0,36300.0,6.1094027,44.999897,4.75,5.35,1.0,Phoenix,Phoenix 2024-08-13 17:00:00+00:00
2024-08-13 17:00:00+00:00,18.824001,57.0,10.1243925,18.895674,0.0,0.0,0.0,0.0,0.0,2.0,32100.0,1.484318,14.036275,3.9,3.9,1.0,San Jose,San Jose 2024-08-13 17:00:00+00:00
2024-08-13 17:00:00+00:00,33.776,47.0,20.898067,37.51095,0.0,0.0,0.0,0.0,0.0,14.0,39700.0,13.339445,183.094,6.9,6.9,1.0,San Antonio,San Antonio 2024-08-13 17:00:00+00:00
2024-08-13 17:00:00+00:00,31.7305,67.0,24.848793,39.377544,2.0,0.0,0.0,0.0,0.0,4.0,26000.0,3.9763298,5.19435,7.05,7.05,1.0,Houston,Houston 2024-08-13 17:00:00+00:00
2024-08-13 17:00:00+00:00,25.3635,51.0,14.497756,25.104786,0.0,0.0,0.0,0.0,0.0,27.0,36400.0,15.1884165,301.4295,6.4,7.1,1.0,New York,New York 2024-08-13 17:00:00+00:00
2024-08-13 17:00:00+00:00,23.5865,69.0,17.567398,25.713278,0.0,0.0,0.0,0.0,0.0,8.0,22100.0,5.815978,201.80147,4.5,4.5,1.0,Los Angeles,Los Angeles 2024-08-13 17:00:00+00:00
2024-08-13 18:00:00+00:00,35.326,39.0,19.274973,38.451397,0.0,0.0,0.0,0.0,0.0,28.0,48000.0,14.917212,171.67444,8.1,8.1,1.0,San Antonio,San Antonio 2024-08-13 18:00:00+00:00
2024-08-13 18:00:00+00:00,33.580498,56.0,23.596842,41.608154,3.0,0.0,0.0,0.0,0.0,3.0,33000.0,2.5455842,8.130019,8.1,8.1,1.0,Houston,Houston 2024-08-13 18:00:00+00:00
2024-08-13 18:00:00+00:00,21.374,48.0,9.91369,21.905188,0.0,0.0,0.0,0.0,0.0,0.0,39600.0,5.2416787,344.05453,5.6,5.6,1.0,San Jose,San Jose 2024-08-13 18:00:00+00:00
2024-08-13 18:00:00+00:00,26.779999,41.0,12.432363,27.533617,0.0,0.0,0.0,0.0,0.0,1.0,47300.0,13.441071,97.69597,7.0,7.0,1.0,Chicago,Chicago 2024-08-13 18:00:00+00:00
2024-08-13 18:00:00+00:00,26.436499,58.0,17.507954,29.483715,0.0,0.0,0.0,0.0,0.0,5.0,29200.0,7.8625183,195.94547,6.2,6.2,1.0,Los Angeles,Los Angeles 2024-08-13 18:00:00+00:00
2024-08-13 18:00:00+00:00,37.1475,37.0,20.038527,41.142895,0.0,0.0,0.0,0.0,0.0,0.0,49700.0,13.207634,162.55272,7.75,7.75,1.0,Dallas,Dallas 2024-08-13 18:00:00+00:00
2024-08-13 18:00:00+00:00,24.717001,69.0,18.647331,27.589191,0.0,0.0,0.0,0.0,0.0,15.0,21900.0,9.826088,241.55717,6.4,6.4,1.0,San Diego,San Diego 2024-08-13 18:00:00+00:00
2024-08-13 18:00:00+00:00,26.4135,46.0,13.864581,26.675755,0.0,0.0,0.0,0.0,0.0,30.0,40600.0,15.876775,302.96942,4.7,7.1,1.0,New York,New York 2024-08-13 18:00:00+00:00
2024-08-13 18:00:00+00:00,34.287,43.0,19.918873,39.316364,19.0,0.0,0.0,0.0,0.0,30.0,43600.0,4.0249224,26.564985,6.3,6.95,1.0,Phoenix,Phoenix 2024-08-13 18:00:00+00:00
2024-08-13 18:00:00+00:00,26.798,46.0,14.21408,28.145386,0.0,0.0,0.0,0.0,0.0,24.0,40500.0,11.966954,285.7087,3.9,6.9,1.0,Philadelphia,Philadelphia 2024-08-13 18:00:00+00:00
2024-08-13 19:00:00+00:00,35.345,34.0,17.106,38.195194,13.0,0.0,0.0,0.0,0.0,0.0,24140.0,7.8625183,164.05453,7.2,8.0,1.0,Phoenix,Phoenix 2024-08-13 19:00:00+00:00
2024-08-13 19:00:00+00:00,36.6995,36.0,19.202915,39.64219,0.0,0.0,0.0,0.0,0.0,6.0,24140.0,17.87718,154.98314,8.6,8.6,1.0,San Antonio,San Antonio 2024-08-13 19:00:00+00:00
2024-08-13 19:00:00+00:00,24.341,63.0,16.84583,26.83802,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,12.738099,222.70937,7.65,7.65,1.0,San Diego,San Diego 2024-08-13 19:00:00+00:00
2024-08-13 19:00:00+00:00,25.51,26.0,4.596608,25.265385,0.0,0.0,0.0,0.0,0.0,8.0,24140.0,6.4096174,321.8427,6.95,6.95,1.0,San Jose,San Jose 2024-08-13 19:00:00+00:00
2024-08-13 19:00:00+00:00,25.810501,43.0,12.285861,25.947933,0.0,0.0,0.0,0.0,0.0,6.0,24140.0,15.646544,66.97448,6.95,6.95,1.0,Chicago,Chicago 2024-08-13 19:00:00+00:00
2024-08-13 19:00:00+00:00,37.669502,35.0,19.600754,42.577507,4.0,0.0,0.0,0.0,0.0,0.0,24140.0,7.968939,161.56496,8.45,8.45,1.0,Houston,Houston 2024-08-13 19:00:00+00:00
2024-08-13 19:00:00+00:00,28.059,37.0,12.010175,27.620445,0.0,0.0,0.0,0.0,0.0,60.0,24140.0,7.24486,296.56497,3.4,6.5,1.0,New York,New York 2024-08-13 19:00:00+00:00
2024-08-13 19:00:00+00:00,38.3385,28.0,16.625727,40.588234,0.0,0.0,0.0,0.0,0.0,5.0,24140.0,14.4,180.0,8.1,8.1,1.0,Dallas,Dallas 2024-08-13 19:00:00+00:00
2024-08-13 19:00:00+00:00,27.493,38.0,11.913178,27.278154,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,15.575981,303.6901,6.35,6.35,1.0,Philadelphia,Philadelphia 2024-08-13 19:00:00+00:00
2024-08-13 19:00:00+00:00,29.7435,38.0,13.910974,31.30141,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,11.384198,214.69522,7.5,7.5,1.0,Los Angeles,Los Angeles 2024-08-13 19:00:00+00:00
2024-08-13 20:00:00+00:00,27.959,37.0,11.921661,26.972889,0.0,0.0,0.0,0.0,0.0,75.0,24140.0,10.805999,271.90912,1.55,5.4,1.0,New York,New York 2024-08-13 20:00:00+00:00
2024-08-13 20:00:00+00:00,27.61,21.0,3.317521,27.161758,0.0,0.0,0.0,0.0,0.0,8.0,24140.0,8.4963045,323.61554,7.7,7.75,1.0,San Jose,San Jose 2024-08-13 20:00:00+00:00
2024-08-13 20:00:00+00:00,38.5695,32.0,18.944681,42.92889,5.0,0.0,0.0,0.0,0.0,7.0,24140.0,8.049845,169.6952,8.05,8.05,1.0,Houston,Houston 2024-08-13 20:00:00+00:00
2024-08-13 20:00:00+00:00,27.593,37.0,11.597673,26.755363,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,15.277749,304.43906,5.25,5.25,1.0,Philadelphia,Philadelphia 2024-08-13 20:00:00+00:00
2024-08-13 20:00:00+00:00,25.7105,44.0,12.545772,25.557238,0.0,0.0,0.0,0.0,0.0,21.0,24140.0,15.937878,71.564964,6.3,6.3,1.0,Chicago,Chicago 2024-08-13 20:00:00+00:00
2024-08-13 20:00:00+00:00,24.541,61.0,16.526356,26.525911,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,14.264361,227.04541,7.75,8.3,1.0,San Diego,San Diego 2024-08-13 20:00:00+00:00
2024-08-13 20:00:00+00:00,31.043499,35.0,13.791479,32.3832,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,14.255272,224.9999,8.2,8.2,1.0,Los Angeles,Los Angeles 2024-08-13 20:00:00+00:00
2024-08-13 20:00:00+00:00,37.4995,33.0,18.508873,39.85617,0.0,0.0,0.0,0.0,0.0,29.0,24140.0,18.678415,152.44728,8.3,8.3,1.0,San Antonio,San Antonio 2024-08-13 20:00:00+00:00
2024-08-13 20:00:00+00:00,39.2385,26.0,16.223856,41.08442,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,14.799459,175.81517,7.8,7.8,1.0,Dallas,Dallas 2024-08-13 20:00:00+00:00
2024-08-13 20:00:00+00:00,36.345,32.0,17.018358,39.551895,6.0,0.0,0.0,0.0,0.0,0.0,24140.0,6.6087217,209.35765,7.5,8.4,1.0,Phoenix,Phoenix 2024-08-13 20:00:00+00:00
2024-08-13 21:00:00+00:00,37.245,30.0,16.77692,39.974228,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,8.39657,239.0363,7.35,8.1,1.0,Phoenix,Phoenix 2024-08-13 21:00:00+00:00
2024-08-13 21:00:00+00:00,27.059,40.0,12.306062,25.77223,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,13.722565,274.5139,2.55,3.9,1.0,New York,New York 2024-08-13 21:00:00+00:00
2024-08-13 21:00:00+00:00,31.2435,35.0,13.967084,32.120827,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,17.148247,230.9645,8.15,8.15,1.0,Los Angeles,Los Angeles 2024-08-13 21:00:00+00:00
2024-08-13 21:00:00+00:00,37.9995,31.0,17.945475,39.549988,0.0,0.0,0.0,0.0,0.0,39.0,24140.0,19.33639,151.0491,7.3,7.3,1.0,San Antonio,San Antonio 2024-08-13 21:00:00+00:00
2024-08-13 21:00:00+00:00,38.5695,33.0,19.43867,41.57518,6.0,0.0,0.0,0.0,0.0,36.0,24140.0,13.202726,154.1337,6.8,6.95,1.0,Houston,Houston 2024-08-13 21:00:00+00:00
2024-08-13 21:00:00+00:00,28.91,19.0,2.9719298,27.412113,0.0,0.0,0.0,0.0,0.0,9.0,24140.0,13.608762,322.52374,7.65,7.85,1.0,San Jose,San Jose 2024-08-13 21:00:00+00:00
2024-08-13 21:00:00+00:00,27.493,37.0,11.509143,25.798698,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,14.773164,313.0251,3.65,3.85,1.0,Philadelphia,Philadelphia 2024-08-13 21:00:00+00:00
2024-08-13 21:00:00+00:00,24.441,60.0,16.172722,26.104998,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,14.84318,230.90614,7.7,8.25,1.0,San Diego,San Diego 2024-08-13 21:00:00+00:00
2024-08-13 21:00:00+00:00,39.6385,25.0,15.945662,40.81833,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,15.226764,173.21112,6.8,6.8,1.0,Dallas,Dallas 2024-08-13 21:00:00+00:00
2024-08-13 21:00:00+00:00,25.310501,45.0,12.526172,25.288473,0.0,0.0,0.0,0.0,0.0,84.0,24140.0,11.304229,80.83774,5.15,5.15,1.0,Chicago,Chicago 2024-08-13 21:00:00+00:00
2024-08-13 22:00:00+00:00,39.7385,25.0,16.029596,40.045544,1.0,0.0,0.0,0.0,0.0,0.0,24140.0,16.167967,168.4399,5.25,5.25,1.0,Dallas,Dallas 2024-08-13 22:00:00+00:00
2024-08-13 22:00:00+00:00,35.3695,44.0,21.266308,36.840042,10.0,0.0,0.0,0.0,0.0,100.0,24140.0,20.799152,156.54095,2.05,5.25,1.0,Houston,Houston 2024-08-13 22:00:00+00:00
2024-08-13 22:00:00+00:00,38.245,28.0,16.546093,39.95416,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,12.496719,258.3664,6.7,7.1,1.0,Phoenix,Phoenix 2024-08-13 22:00:00+00:00
2024-08-13 22:00:00+00:00,24.341,59.0,15.815635,25.584892,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,14.57889,237.09476,6.95,7.45,1.0,San Diego,San Diego 2024-08-13 22:00:00+00:00
2024-08-13 22:00:00+00:00,30.3435,37.0,14.031194,30.566994,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,19.08,238.10924,7.45,7.45,1.0,Los Angeles,Los Angeles 2024-08-13 22:00:00+00:00
2024-08-13 22:00:00+00:00,26.159,45.0,13.295631,25.103674,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,14.417988,272.86234,1.95,2.35,1.0,New York,New York 2024-08-13 22:00:00+00:00
2024-08-13 22:00:00+00:00,24.810501,47.0,12.735044,24.287207,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,9.47012,81.25392,3.5,3.7,1.0,Chicago,Chicago 2024-08-13 22:00:00+00:00
2024-08-13 22:00:00+00:00,28.51,20.0,3.3694644,26.095245,0.0,0.0,0.0,0.0,0.0,90.0,24140.0,17.148247,320.96448,7.0,7.35,1.0,San Jose,San Jose 2024-08-13 22:00:00+00:00
2024-08-13 22:00:00+00:00,26.493,41.0,12.175062,24.823889,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,16.055355,317.72638,2.1,2.3,1.0,Philadelphia,Philadelphia 2024-08-13 22:00:00+00:00
2024-08-13 22:00:00+00:00,38.099503,31.0,18.031712,38.573914,0.0,0.0,0.0,0.0,0.0,53.0,24140.0,21.889065,143.69542,5.75,5.75,1.0,San Antonio,San Antonio 2024-08-13 22:00:00+00:00
2024-08-13 23:00:00+00:00,27.710001,22.0,4.0617046,24.784756,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,18.59845,317.35333,6.1,6.2,1.0,San Jose,San Jose 2024-08-13 23:00:00+00:00
2024-08-13 23:00:00+00:00,34.3695,48.0,21.78181,36.68151,15.0,0.0,0.0,0.0,0.0,100.0,24140.0,16.965895,162.71841,3.0,3.35,1.0,Houston,Houston 2024-08-13 23:00:00+00:00
2024-08-13 23:00:00+00:00,39.4385,26.0,16.392565,39.15559,2.0,0.0,0.0,0.0,0.0,0.0,24140.0,17.026896,166.55138,3.4,3.4,1.0,Dallas,Dallas 2024-08-13 23:00:00+00:00
2024-08-13 23:00:00+00:00,29.1435,40.0,14.168281,28.679573,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,19.803272,242.96922,6.1,6.1,1.0,Los Angeles,Los Angeles 2024-08-13 23:00:00+00:00
2024-08-13 23:00:00+00:00,25.959,45.0,13.1142845,24.431814,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,17.22742,296.02954,0.7,1.0,1.0,New York,New York 2024-08-13 23:00:00+00:00
2024-08-13 23:00:00+00:00,25.293,45.0,12.510295,24.25634,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,12.475961,313.83093,0.95,1.0,1.0,Philadelphia,Philadelphia 2024-08-13 23:00:00+00:00
2024-08-13 23:00:00+00:00,24.041,59.0,15.53445,24.794868,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,13.246826,227.20262,5.65,6.05,1.0,San Diego,San Diego 2024-08-13 23:00:00+00:00
2024-08-13 23:00:00+00:00,24.6105,48.0,12.8741455,24.10151,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,9.693296,68.19853,1.8,2.15,1.0,Chicago,Chicago 2024-08-13 23:00:00+00:00
2024-08-13 23:00:00+00:00,36.8995,32.0,17.498734,36.267925,0.0,0.0,0.0,0.0,0.0,88.0,24140.0,22.657131,134.35634,2.65,3.8,1.0,San Antonio,San Antonio 2024-08-13 23:00:00+00:00
2024-08-13 23:00:00+00:00,38.845,27.0,16.483923,39.286205,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,16.09969,259.69522,5.35,5.5,1.0,Phoenix,Phoenix 2024-08-13 23:00:00+00:00
2024-08-14 00:00:00+00:00,23.640999,60.0,15.421345,23.64841,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,12.496718,228.50363,4.1,4.25,1.0,San Diego,San Diego 2024-08-14 00:00:00+00:00
2024-08-14 00:00:00+00:00,33.8695,50.0,21.993841,36.167767,19.0,0.0,0.0,0.0,0.0,74.0,24140.0,17.873556,170.72748,0.65,1.55,1.0,Houston,Houston 2024-08-14 00:00:00+00:00
2024-08-14 00:00:00+00:00,26.710001,23.0,3.8594694,23.010738,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,18.584509,314.21527,4.65,4.65,1.0,San Jose,San Jose 2024-08-14 00:00:00+00:00
2024-08-14 00:00:00+00:00,38.6385,27.0,16.308872,38.457733,3.0,0.0,0.0,0.0,0.0,0.0,24140.0,16.09969,169.6952,1.7,1.7,1.0,Dallas,Dallas 2024-08-14 00:00:00+00:00
2024-08-14 00:00:00+00:00,27.9435,44.0,14.564543,26.988567,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,18.532135,240.94548,4.35,4.35,1.0,Los Angeles,Los Angeles 2024-08-14 00:00:00+00:00
2024-08-14 00:00:00+00:00,25.459,48.0,13.6497555,24.585579,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,14.021525,299.1974,0.1,0.15,0.0,New York,New York 2024-08-14 00:00:00+00:00
2024-08-14 00:00:00+00:00,23.810501,52.0,13.365294,23.518625,0.0,0.0,0.0,0.0,0.0,8.0,24140.0,9.360001,67.3801,0.75,0.9,1.0,Chicago,Chicago 2024-08-14 00:00:00+00:00
2024-08-14 00:00:00+00:00,38.645,27.0,16.314383,38.274734,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,17.414476,262.8751,3.65,3.65,1.0,Phoenix,Phoenix 2024-08-14 00:00:00+00:00
2024-08-14 00:00:00+00:00,36.299503,34.0,17.939346,35.63629,0.0,0.0,0.0,0.0,0.0,30.0,24140.0,24.216522,131.98714,0.95,1.9,1.0,San Antonio,San Antonio 2024-08-14 00:00:00+00:00
2024-08-14 00:00:00+00:00,24.293,48.0,12.583862,23.78513,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,9.021574,298.61035,0.2,0.2,0.0,Philadelphia,Philadelphia 2024-08-14 00:00:00+00:00
2024-08-14 01:00:00+00:00,25.710001,26.0,4.766662,22.02499,0.0,0.0,0.0,0.0,0.0,71.0,24140.0,16.563911,312.3574,2.9,2.9,1.0,San Jose,San Jose 2024-08-14 01:00:00+00:00
2024-08-14 01:00:00+00:00,32.169502,56.0,22.285614,34.58322,16.0,0.0,0.0,0.0,0.0,54.0,24140.0,18.228943,170.9098,0.15,0.3,1.0,Houston,Houston 2024-08-14 01:00:00+00:00
2024-08-14 01:00:00+00:00,23.341,61.0,15.397016,23.558844,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,10.990322,238.39255,2.35,2.35,1.0,San Diego,San Diego 2024-08-14 01:00:00+00:00
2024-08-14 01:00:00+00:00,37.7385,29.0,16.666021,38.64077,3.0,0.0,0.0,0.0,0.0,0.0,24140.0,9.6932955,164.93146,0.45,0.45,1.0,Dallas,Dallas 2024-08-14 01:00:00+00:00
2024-08-14 01:00:00+00:00,27.043499,47.0,14.770472,26.320385,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,15.778516,235.22209,2.5,2.5,1.0,Los Angeles,Los Angeles 2024-08-14 01:00:00+00:00
2024-08-14 01:00:00+00:00,33.9995,39.0,18.096718,33.359383,3.0,0.0,0.0,0.0,0.0,0.0,24140.0,24.567198,145.14548,0.5,0.5,1.0,San Antonio,San Antonio 2024-08-14 01:00:00+00:00
2024-08-14 01:00:00+00:00,25.259,49.0,13.78406,24.849712,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,11.165805,290.77234,0.0,0.0,0.0,New York,New York 2024-08-14 01:00:00+00:00
2024-08-14 01:00:00+00:00,38.345,26.0,15.469918,37.865215,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,15.856356,267.3975,1.8,1.8,1.0,Phoenix,Phoenix 2024-08-14 01:00:00+00:00
2024-08-14 01:00:00+00:00,23.692999,51.0,12.959381,23.428709,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,8.217153,298.8107,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-14 01:00:00+00:00
2024-08-14 01:00:00+00:00,22.0105,60.0,13.88952,22.212856,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,7.24486,63.435013,0.15,0.15,0.0,Chicago,Chicago 2024-08-14 01:00:00+00:00
2024-08-14 02:00:00+00:00,31.7995,47.0,19.100592,31.42115,7.0,0.0,0.0,0.0,0.0,5.0,24140.0,25.992397,149.17241,0.0,0.0,0.0,San Antonio,San Antonio 2024-08-14 02:00:00+00:00
2024-08-14 02:00:00+00:00,24.210001,35.0,7.781736,21.590965,0.0,0.0,0.0,0.0,0.0,7.0,24140.0,13.979872,304.50858,1.3,1.3,1.0,San Jose,San Jose 2024-08-14 02:00:00+00:00
2024-08-14 02:00:00+00:00,22.993,54.0,13.187576,22.891644,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,7.6367526,315.0001,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-14 02:00:00+00:00
